,Material,Long Material Description,Supplier,Location,PIGCOM,Comments,Leadtime,Tank_Drum_Size, Intransit ,Intransit_Notes, Stock_CH01 , Stock_CH10 , monthly Chemical Forecast , monthly Consumption (6months) , monthly Consumption (3months) ,InHouse Stock InMonth,StockSet InHouse & Intransit,Current InHouse & Intransit, Buy To StockSet , ByTank , revised To Buy , stock included Buy , Aveage ForeCast Consumption , current Chemical Demand ,InHouse vs. curOrders,InHouse vs. oneMonth,
245,105173,SMITFIX G 9631,SMIT FINISHING S.P.A,O,COMPOUND,"Tên article có TIP : ROSSINI TT TIP,BRAZOS,SAPPA,PASKOA, BY CAST TIP,TORONTO TIP, ROCKPOINT TIP,EMO TIP,TSING,XANTUM",70,120, -   ,-," 15,000 ", 443 , 20 , 162 , 66 ,359.1,5.3,359.1, -   , -   ,,, 43 , -   ,"15,443","15,400",
246,105175,SMITFIX G 9633,SMIT FINISHING S.P.A,O,COMPOUND,"Tên Article có TIP,  TIPSHINE BY HAND & MILLIPUNTE",70,120, -   ,-," 8,520 ", 146 , -   , 77 , 30 ,577.7,5.3,577.7, -   , -   ,,, 15 , -   ,"8,666","8,651",
247,105600,EX-WT-35-703,STAHL Germany,O,COMPOUND,FISS ANKUR K TT,83,25, -   ,-, 120 , 68 , 32 , 39 , 43 ,4.9,5.8,4.9, 34 , 1.4 ,,, 38 , -   ,188,150,
248,105080,RODA CARE HB,TFL,O,COMPOUND,PRE HERCULES,83,100, -   ,-, -   , -   , 87 , -   ,,,5.8,0, -   , -   ,,,, -   ,0,,
249,105516,RODA CARE HB-B,TFL,O,-,"PRE HERCULES, AJAX TT",83,100, -   ,-," 2,100 ", 53 , -   , 123 , 114 ,37.8,5.8,37.8, -   , -   ,,, 57 , -   ,"2,153","2,096",
250,105255,MA-22-617,STAHL Spain,O,COMPOUND,"EF HERCULES, AJAX TT",71,25, -   ,-, 750 , 41 , 5 , 7 , 6 ,131.8,5.4,131.8, -   , -   ,,, 6 , -   ,791,785,
251,105012,RODA FEEL KTA 950 BR ,TFL,O,COMPOUND,"FIS HERCULES, KELA FLESH SIDE BONO TT TIP",83,30, -   ,-, -   , -   , 220 , -   ,,,5.8,0, -   , -   ,,,, 172 ,-172,,
252,105203,RODA FIX 6306,TFL Brazil,O,COMPOUND,"FIS HERCULES, AJAX TT",83,200, -   ,-," 1,800 ", 125 , 41 , 91 , 106 ,26,5.8,26, -   , -   ,,, 74 , -   ,"1,925","1,851",
253,105059,RODA FEEL S 2075-BR,TFL,O,COMPOUND,"ch?t này gi?ng RODA FEEL S 2075 , MILLING HERCULES, AJAX TT",83,10, -   ,-, 40 , -   , 3 , -   ,,,5.8,0, -   , -   ,,,, -   ,40,,
254,104949,RODA BASE RECO 3,TFL,O,COMPOUND,"PRE-CAPRI, ANKUR K TT",83,120, -   ,-, 480 , 96 , 49 , 43 , 29 ,14.8,5.8,14.8, -   , -   ,,, 39 , -   ,576,537,
255,105349,RODA FEEL S 2075,TFL,O,-,"ch?t này gi?ng RODA FEEL S 2075-BR , MILLING HERCULES, AJAX TT",83,120, 120 ,NaT::25.0|||NaT::95.0, 25 , 18 , -   , 2 , 1 ,43,0,163, -   , -   ,,, -   , -   ,43,43,
256,104951,SMITFIX RL 9549,SMIT FINISHING S.P.A,O,-,July08-Alan:Place an order for 360kg 9549 ASAP-cancel,83,120, -   ,-, -   , -   , -   , -   ,,,5.8,0, -   , -   ,,,, -   ,0,,
257,105393,RODA FEEL KTA 950,TFL,O,COMPOUND,"FIS HERCULES, AJAX TT, FLESH SIDE , Tatto Milling",83,25, -   ,-, 975 , 74 , -   , 82 , 84 ,25,5.8,25, -   , -   ,,, 42 , -   ,"1,049","1,007",
258,105492,SELLA DERM YELLOW M2,TFL,O,COMPOUND,"pigment SIENA, EF WATER",83,25, -   ,-, 50 , 29 , 2 , 8 , 6 ,19.8,5.8,19.8, -   , -   ,,, 4 , 1 ,78,75,
259,104978,DARKWAX 6G,GSC,O,COMPOUND,THUNDER,70,120, -   ,-, 240 , 120 , -   , -   ,,,5.3,0, -   , -   ,,,, -   ,360,,
260,105158,FYL WAX 6G,GSC,O,-,THUNDER,70,120, -   ,-, -   , -   , -   , -   ,,,5.3,0, -   , -   ,,,, -   ,0,,
261,105547,SELLA DERM LIGHT BLUE M2,TFL Italy,O,COMPOUND,pigment SIENA,83,25, -   ,-, 25 , 6 , -   , 1 , 1 ,31,0,31, -   , -   ,,, -   , -   ,31,31,
262,105548,SELLA DERM FUCSIA M2,TFL Italy,O,COMPOUND,pigment SIENA,83,25, -   ,-, -   , 11 , -   , 1 , 1 ,11,0,11, -   , -   ,,, -   , -   ,11,11,
263,105549,SELLA DERM ARANCIO M2,TFL Italy,O,COMPOUND,pigment SIENA ( không mua n?a khi nào h?t s? xài DHL ORANGE),83,25, 25 ,NaT::25.0, -   , 4 , 1 , 2 , 3 ,2,5.8,14.5, -   , -   ,,, 2 , -   ,4,2,
264,105409,RODA GROUND RECO 5,TFL Italy,O,COMPOUND,SIENA,83,120, -   ,-," 13,560 ", 56 , 30 , 109 , 45 ,358.3,5.8,358.3, -   , -   ,,, 38 , 2 ,"13,614","13,578",
265,105545,RODA WAX 4092,TFL Italy,O,COMPOUND,SIENA,83,110, -   ,-," 2,750 ", 66 , 10 , 33 , 11 ,281.6,5.8,281.6, -   , -   ,,, 10 , -   ,"2,816","2,806",
266,105369,RODA PUR ADX,TFL Italy,O,COMPOUND,SIENA,83,120, -   ,-," 2,640 ", 193 , 7 , 25 , 12 ,283.3,5.8,283.3, -   , -   ,,, 10 , -   ,"2,833","2,823",
267,104944,RODA OIL KCF 673,TFL Italy,O,COMPOUND,SIENA,83,110, -   ,-," 4,510 ", 170 , 66 , 97 , 48 ,82.1,5.8,82.1, -   , -   ,,, 57 , -   ,"4,680","4,623",
268,105063,FI 18988,STAHL,O,-,SIENA,70,25, -   ,-, -   , 15 , -   , -   ,,,5.3,0, -   , -   ,,,, -   ,15,,
269,105560,RODA FIX 5792/N2,TFL Italy,O,-,-,83,120, -   ,-, 120 , 78 , -   , 2 ,,,5.8,0, -   , -   ,,,, -   ,198,,
270,105621,RODA WAX KCF 604/N,TFL Italy,O,COMPOUND,SIENA,83,120, 600 ,NaT::360.0|||NaT::240.0," 2,640 ", 94 , 69 , 266 , 106 ,31.1,5.8,37.9, -   , -   ,,, 88 , 13 ,"2,721","2,646",
271,105626,NNXC R-16L,,O,-,sample-Shippiment Brazil to JBS Vietnan,83,30, -   ,-," 1,060 ", -   , -   , -   ,,,5.8,0, -   , -   ,,,, -   ,"1,060",,
272,105685,PRIMEX 2293,GSC,O,-,sample-Chemicals for Chamois and Maestro ,70,5, -   ,-, 5 , 3 , -   , -   ,,,5.3,0, -   , -   ,,,, -   ,8,,
273,105193,ADDITIVE LIV 2455/2,GSC,O,-,sample-Chemicals for Chamois and Maestro ,83,5, -   ,-, 5 , 2 , -   , -   ,,,5.8,0, -   , -   ,,,, -   ,7,,
274,105684,FYL WAX 2500,GSC,O,-,sample-Chemicals for Chamois and Maestro ,83,10, -   ,-, 10 , 5 , -   , -   ,,,5.8,0, -   , -   ,,,, -   ,15,,
275,105682,FYL WAX 69,GSC,O,-,sample-Chemicals for Chamois and Maestro ,83,50, -   ,-, 120 , 2 , -   , -   ,,,5.8,0, -   , -   ,,,, -   ,122,,
276,105638,PEVIT XVS 5491,GSC,O,-,Chemicals for Chamois and Maestro ,83,1, -   ,-, -   , -   , -   , -   ,,,5.8,0, -   , -   ,,,, -   ,0,,
277,104930,RODA PUR WX,TFL,O,-,sample-Chemicals for Chamois and Maestro ,83,1, -   ,-, -   , 66 , -   , 2 , 4 ,33,5.8,33, -   , -   ,,, 2 , -   ,66,64,
278,,ISOLAC FUCSIA LP,GSC,O,-,Chemicals for Chamois and Maestro ,83,1, -   ,-, -   , -   , -   , -   ,,,5.8,0, -   , -   ,,,, -   ,0,,
279,105612,SHADE FUXIA/EJ,GSC,O,-,-,83,10, -   ,-, -   , -   , -   , -   ,,,5.8,0, -   , -   ,,,, -   ,0,,
280,104948,RODA WAX 6311,TFL Brazil,O,-,-,83,120, 240 ,2023-04-26::240.0, -   , 34 , -   , 16 , 25 ,2.8,5.8,22.8, -   , -   ,,, 12 , -   ,34,22,
281,105079,RODA CARE CE/N2,TFL Italy,O,-,-,83,80," 1,200 ",NaT::1200.0, -   , 80 , -   , -   ,,,5.8,0, -   , -   ,,,, -   ,80,,
